"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:07:19.3937327","svchost.exe","2952","Process Profiling","","SUCCESS","User Time: 0.4218750 seconds, Kernel Time: 0.4375000 seconds, Private Bytes: 6,156,288, Working Set: 13,737,984"
"23:07:19.3937340","svchost.exe","3052","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.6406250 seconds, Private Bytes: 2,674,688, Working Set: 11,395,072"
"23:07:19.3937358","svchost.exe","3068","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.1250000 seconds, Private Bytes: 2,727,936, Working Set: 12,255,232"
"23:07:19.3937372","spoolsv.exe","3096","Process Profiling","","SUCCESS","User Time: 0.2187500 seconds, Kernel Time: 0.7812500 seconds, Private Bytes: 6,316,032, Working Set: 12,746,752"
"23:07:19.3937385","svchost.exe","3180","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,068,480, Working Set: 7,196,672"
"23:07:19.3937398","svchost.exe","3304","Process Profiling","","SUCCESS","User Time: 0.2656250 seconds, Kernel Time: 0.2656250 seconds, Private Bytes: 4,263,936, Working Set: 13,406,208"
"23:07:19.3937412","DbxSvc.exe","3368","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 2,609,152, Working Set: 4,575,232"
"23:07:19.3937425","esif_uf.exe","3380","Process Profiling","","SUCCESS","User Time: 0.0468750 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 1,929,216, Working Set: 5,804,032"
"23:07:19.3937438","mDNSResponder.exe","3388","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.9843750 seconds, Private Bytes: 1,949,696, Working Set: 6,078,464"
"23:07:19.3937452","AppleMobileDeviceService.exe","3400","Process Profiling","","SUCCESS","User Time: 2.9531250 seconds, Kernel Time: 4.1250000 seconds, Private Bytes: 3,653,632, Working Set: 9,236,480"
"23:07:19.3937470","svchost.exe","3408","Process Profiling","","SUCCESS","User Time: 9.1718750 seconds, Kernel Time: 7.6250000 seconds, Private Bytes: 36,249,600, Working Set: 24,506,368"
"23:07:19.3937483","FoxitConnectedPDFService.exe","3416","Process Profiling","","SUCCESS","User Time: 2.1562500 seconds, Kernel Time: 7.2812500 seconds, Private Bytes: 4,071,424, Working Set: 12,185,600"
"23:07:19.3937496","HeciServer.exe","3428","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,564,672, Working Set: 6,160,384"
"23:07:19.3937510","svchost.exe","3436","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 4,206,592, Working Set: 7,610,368"
"23:07:19.3937523","OfficeClickToRun.exe","3492","Process Profiling","","SUCCESS","User Time: 4.8750000 seconds, Kernel Time: 2.2187500 seconds, Private Bytes: 43,204,608, Working Set: 31,322,112"
"23:07:19.3937537","svchost.exe","3512","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 2,609,152, Working Set: 6,000,640"
"23:07:19.3937550","PsiService_2.exe","3520","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 1,118,208, Working Set: 3,878,912"
"23:07:19.3937563","svchost.exe","3572","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 4,235,264, Working Set: 7,761,920"
"23:07:19.3937577","svchost.exe","3604","Process Profiling","","SUCCESS","User Time: 4.7343750 seconds, Kernel Time: 5.6406250 seconds, Private Bytes: 9,977,856, Working Set: 25,083,904"
"23:07:19.3937590","ss_conn_service.exe","3628","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 2,191,360, Working Set: 5,640,192"
"23:07:19.3937604","svchost.exe","3652","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 2.4218750 seconds, Private Bytes: 2,375,680, Working Set: 8,335,360"
"23:07:19.3937613","smsvchost.exe","3708","Process Profiling","","SUCCESS","User Time: 0.2187500 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 25,202,688, Working Set: 15,937,536"
"23:07:19.3937626","svchost.exe","3756","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,613,824, Working Set: 5,603,328"
"23:07:19.3937639","SecurityHealthService.exe","3780","Process Profiling","","SUCCESS","User Time: 0.1250000 seconds, Kernel Time: 0.2343750 seconds, Private Bytes: 4,173,824, Working Set: 13,754,368"
"23:07:19.3937653","svchost.exe","3804","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.2343750 seconds, Private Bytes: 1,933,312, Working Set: 6,541,312"
"23:07:19.3937666","svchost.exe","3860","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,286,144, Working Set: 4,882,432"
"23:07:19.3937671","MsMpEng.exe","3984","Process Profiling","","SUCCESS","User Time: 244.2656250 seconds, Kernel Time: 129.1406250 seconds, Private Bytes: 169,246,720, Working Set: 94,269,440"
"23:07:19.3937684","svchost.exe","4092","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.3437500 seconds, Private Bytes: 4,771,840, Working Set: 18,460,672"
"23:07:19.3937697","svchost.exe","4356","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,125,824, Working Set: 5,693,440"
"23:07:19.3937711","svchost.exe","4400","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,335,296, Working Set: 4,710,400"
"23:07:19.3937720","smsvchost.exe","4676","Process Profiling","","SUCCESS","User Time: 1.4062500 seconds, Kernel Time: 0.1718750 seconds, Private Bytes: 29,933,568, Working Set: 28,692,480"
"23:07:19.3937733","NisSrv.exe","1672","Process Profiling","","SUCCESS","User Time: 0.2656250 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 6,197,248, Working Set: 8,843,264"
"23:07:19.3937742","svchost.exe","5324","Process Profiling","","SUCCESS","User Time: 0.4531250 seconds, Kernel Time: 0.8437500 seconds, Private Bytes: 4,042,752, Working Set: 12,853,248"
"23:07:19.3937755","svchost.exe","148","Process Profiling","","SUCCESS","User Time: 0.4843750 seconds, Kernel Time: 0.6562500 seconds, Private Bytes: 6,995,968, Working Set: 20,795,392"
"23:07:19.3937867","esif_assist_64.exe","2968","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 1,478,656, Working Set: 4,726,784"
"23:07:19.3937880","sihost.exe","3468","Process Profiling","","SUCCESS","User Time: 2.0312500 seconds, Kernel Time: 1.9531250 seconds, Private Bytes: 6,455,296, Working Set: 22,634,496"
"23:07:19.3937894","svchost.exe","3556","Process Profiling","","SUCCESS","User Time: 0.6250000 seconds, Kernel Time: 0.5468750 seconds, Private Bytes: 6,701,056, Working Set: 24,068,096"
"23:07:19.3937907","svchost.exe","3616","Process Profiling","","SUCCESS","User Time: 5.1562500 seconds, Kernel Time: 0.9531250 seconds, Private Bytes: 7,090,176, Working Set: 28,725,248"
"23:07:19.3937916","taskhostw.exe","3764","Process Profiling","","SUCCESS","User Time: 0.5312500 seconds, Kernel Time: 1.1250000 seconds, Private Bytes: 7,041,024, Working Set: 15,978,496"
"23:07:19.3937929","DropboxUpdate.exe","3868","Process Profiling","","SUCCESS","User Time: 0.4218750 seconds, Kernel Time: 1.4218750 seconds, Private Bytes: 2,138,112, Working Set: 45,056"
"23:07:19.3937943","PresentationFontCache.exe","4128","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.4687500 seconds, Private Bytes: 30,388,224, Working Set: 18,890,752"
"23:07:19.3937952","svchost.exe","2680","Process Profiling","","SUCCESS","User Time: 5.5937500 seconds, Kernel Time: 2.1718750 seconds, Private Bytes: 3,702,784, Working Set: 14,974,976"
"23:07:19.3937965","svchost.exe","6316","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0937500 seconds, Private Bytes: 1,765,376, Working Set: 7,090,176"
"23:07:19.3937974","ctfmon.exe","6408","Process Profiling","","SUCCESS","User Time: 4.7500000 seconds, Kernel Time: 23.8593750 seconds, Private Bytes: 3,227,648, Working Set: 13,291,520"
"23:07:19.3937987","Explorer.EXE","6744","Process Profiling","","SUCCESS","User Time: 15.7656250 seconds, Kernel Time: 31.8750000 seconds, Private Bytes: 44,969,984, Working Set: 88,145,920"
"23:07:19.3938001","igfxEM.exe","6912","Process Profiling","","SUCCESS","User Time: 0.5781250 seconds, Kernel Time: 3.8281250 seconds, Private Bytes: 3,969,024, Working Set: 11,763,712"
"23:07:19.3938014","igfxHK.exe","6924","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 2,416,640, Working Set: 7,954,432"
"23:07:19.3938023","igfxTray.exe","6944","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.5937500 seconds, Private Bytes: 3,117,056, Working Set: 10,252,288"
"23:07:19.3938036","ShellExperienceHost.exe","6596","Process Profiling","","SUCCESS","User Time: 2.1718750 seconds, Kernel Time: 1.3593750 seconds, Private Bytes: 36,147,200, Working Set: 52,805,632"
"23:07:19.3938050","SearchUI.exe","3112","Process Profiling","","SUCCESS","User Time: 6.2343750 seconds, Kernel Time: 2.3125000 seconds, Private Bytes: 98,807,808, Working Set: 65,220,608"
"23:07:19.3938063","RuntimeBroker.exe","4660","Process Profiling","","SUCCESS","User Time: 0.5312500 seconds, Kernel Time: 0.3593750 seconds, Private Bytes: 5,193,728, Working Set: 18,038,784"
"23:07:19.3938072","nvtray.exe","7244","Process Profiling","","SUCCESS","User Time: 0.1875000 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 3,911,680, Working Set: 11,509,760"
"23:07:19.3938086","RuntimeBroker.exe","7456","Process Profiling","","SUCCESS","User Time: 1.2031250 seconds, Kernel Time: 0.9218750 seconds, Private Bytes: 7,110,656, Working Set: 14,565,376"
"23:07:19.3938094","svchost.exe","7564","Process Profiling","","SUCCESS","User Time: 0.5000000 seconds, Kernel Time: 0.2812500 seconds, Private Bytes: 3,493,888, Working Set: 15,441,920"
"23:07:19.3938108","CNAB4RPD.EXE","8008","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 929,792, Working Set: 3,637,248"
"23:07:19.3938121","RuntimeBroker.exe","8116","Process Profiling","","SUCCESS","User Time: 4.7343750 seconds, Kernel Time: 6.8750000 seconds, Private Bytes: 5,771,264, Working Set: 24,109,056"
"23:07:19.3938130","NvBackend.exe","1852","Process Profiling","","SUCCESS","User Time: 1.4218750 seconds, Kernel Time: 0.1093750 seconds, Private Bytes: 6,463,488, Working Set: 10,264,576"
"23:07:19.3938144","SkypeBackgroundHost.exe","8576","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 1,863,680, Working Set: 10,129,408"
"23:07:19.3938152","RemindersServer.exe","8600","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 2,654,208, Working Set: 11,108,352"
"23:07:19.3938166","MSASCuiL.exe","7448","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.1875000 seconds, Private Bytes: 1,982,464, Working Set: 8,781,824"
"23:07:19.3938179","iTunesHelper.exe","8468","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.3906250 seconds, Private Bytes: 4,202,496, Working Set: 13,500,416"
"23:07:19.3938188","jhi_service.exe","5528","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 1,404,928, Working Set: 5,906,432"
"23:07:19.3938202","IDMan.exe","8904","Process Profiling","","SUCCESS","User Time: 0.6406250 seconds, Kernel Time: 0.6875000 seconds, Private Bytes: 8,597,504, Working Set: 19,726,336"
"23:07:19.3938215","LMS.exe","8432","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 3,432,448, Working Set: 10,432,512"
"23:07:19.3938228","EVKey64.exe","8400","Process Profiling","","SUCCESS","User Time: 6.3750000 seconds, Kernel Time: 19.8281250 seconds, Private Bytes: 2,445,312, Working Set: 12,808,192"
"23:07:19.3938237","Dropbox.exe","8088","Process Profiling","","SUCCESS","User Time: 29.9843750 seconds, Kernel Time: 21.7343750 seconds, Private Bytes: 135,712,768, Working Set: 78,618,624"
"23:07:19.3938251","iPodService.exe","8812","Process Profiling","","SUCCESS","User Time: 0.0468750 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 2,363,392, Working Set: 7,499,776"
"23:07:19.3938260","Dropbox.exe","7424","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.4375000 seconds, Private Bytes: 2,039,808, Working Set: 8,069,120"
"23:07:19.3938273","Dropbox.exe","6240","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,494,464, Working Set: 10,035,200"
"23:07:19.3938286","IDMIntegrator64.exe","8096","Process Profiling","","SUCCESS","User Time: 4.7500000 seconds, Kernel Time: 18.0468750 seconds, Private Bytes: 2,367,488, Working Set: 7,831,552"
"23:07:19.3938295","svchost.exe","10064","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.4531250 seconds, Private Bytes: 6,905,856, Working Set: 22,183,936"
"23:07:19.3938309","AsusTPLoader.exe","6452","Process Profiling","","SUCCESS","User Time: 0.3437500 seconds, Kernel Time: 0.7031250 seconds, Private Bytes: 2,658,304, Working Set: 217,088"
"23:07:19.3938318","QtWebEngineProcess.exe","3204","Process Profiling","","SUCCESS","User Time: 1.0937500 seconds, Kernel Time: 0.3281250 seconds, Private Bytes: 32,862,208, Working Set: 29,978,624"
"23:07:19.3938331","SearchIndexer.exe","9952","Process Profiling","","SUCCESS","User Time: 16.1562500 seconds, Kernel Time: 7.1093750 seconds, Private Bytes: 38,748,160, Working Set: 31,784,960"
"23:07:19.3938340","svchost.exe","10032","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 2,195,456, Working Set: 8,253,440"
"23:07:19.3938353","svchost.exe","3460","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.2656250 seconds, Private Bytes: 2,101,248, Working Set: 10,727,424"
"23:07:19.3938367","AsusTPHelper.exe","7224","Process Profiling","","SUCCESS","User Time: 0.4843750 seconds, Kernel Time: 0.5156250 seconds, Private Bytes: 1,425,408, Working Set: 110,592"
"23:07:19.3938376","svchost.exe","8456","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.1093750 seconds, Private Bytes: 3,600,384, Working Set: 6,619,136"
"23:07:19.3938389","svchost.exe","10904","Process Profiling","","SUCCESS","User Time: 4.0781250 seconds, Kernel Time: 13.0156250 seconds, Private Bytes: 4,214,784, Working Set: 13,742,080"
"23:07:19.3938398","SkypeBridge.exe","7656","Process Profiling","","SUCCESS","User Time: 0.9687500 seconds, Kernel Time: 0.9687500 seconds, Private Bytes: 32,739,328, Working Set: 38,903,808"
"23:07:19.3938407","chrome.exe","8724","Process Profiling","","SUCCESS","User Time: 928.5156250 seconds, Kernel Time: 385.8281250 seconds, Private Bytes: 211,316,736, Working Set: 234,049,536"
"23:07:19.3938420","chrome.exe","4284","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.7343750 seconds, Private Bytes: 2,129,920, Working Set: 7,864,320"
"23:07:19.3938434","chrome.exe","8072","Process Profiling","","SUCCESS","User Time: 0.1406250 seconds, Kernel Time: 0.2500000 seconds, Private Bytes: 1,970,176, Working Set: 8,577,024"
"23:07:19.3938443","chrome.exe","3640","Process Profiling","","SUCCESS","User Time: 536.1093750 seconds, Kernel Time: 197.3593750 seconds, Private Bytes: 210,522,112, Working Set: 193,703,936"
"23:07:19.3938456","chrome.exe","10852","Process Profiling","","SUCCESS","User Time: 203.2656250 seconds, Kernel Time: 16.9843750 seconds, Private Bytes: 209,207,296, Working Set: 168,333,312"
"23:07:19.3938465","sublime_text.exe","11232","Process Profiling","","SUCCESS","User Time: 12.8281250 seconds, Kernel Time: 8.7812500 seconds, Private Bytes: 34,095,104, Working Set: 44,736,512"
"23:07:19.3938478","plugin_host.exe","8136","Process Profiling","","SUCCESS","User Time: 3.3125000 seconds, Kernel Time: 0.6093750 seconds, Private Bytes: 42,110,976, Working Set: 15,044,608"
"23:07:19.3938487","SettingSyncHost.exe","7828","Process Profiling","","SUCCESS","User Time: 2.6406250 seconds, Kernel Time: 3.8906250 seconds, Private Bytes: 10,940,416, Working Set: 3,379,200"
"23:07:19.3938501","svchost.exe","1608","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 6,975,488, Working Set: 8,589,312"
"23:07:19.3938509","explorer.exe","7500","Process Profiling","","SUCCESS","User Time: 8.1093750 seconds, Kernel Time: 11.9375000 seconds, Private Bytes: 24,776,704, Working Set: 52,686,848"
"23:07:19.3938523","svchost.exe","5128","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,843,200, Working Set: 6,422,528"
"23:07:19.3938536","LockApp.exe","2664","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.2343750 seconds, Private Bytes: 15,785,984, Working Set: 34,467,840"
"23:07:19.3938545","RuntimeBroker.exe","1204","Process Profiling","","SUCCESS","User Time: 0.6718750 seconds, Kernel Time: 1.3906250 seconds, Private Bytes: 4,968,448, Working Set: 22,142,976"
"23:07:19.3938559","AsusTPCenter.exe","5696","Process Profiling","","SUCCESS","User Time: 4328.4843750 seconds, Kernel Time: 27971.4062500 seconds, Private Bytes: 3,575,808, Working Set: 409,600"
"23:07:19.3938567","SkypeApp.exe","428","Process Profiling","","SUCCESS","User Time: 16.5781250 seconds, Kernel Time: 3.9062500 seconds, Private Bytes: 190,746,624, Working Set: 101,822,464"
"23:07:19.3938576","RuntimeBroker.exe","9244","Process Profiling","","SUCCESS","User Time: 0.2031250 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 5,898,240, Working Set: 9,891,840"
